# offset offset_z sigma_0 sigma_z logc Blambda corr_len A_0 A_1 A_2 A_3 A_4 A_5 A_6 A_7 A_8 A_9 A_10 A_inf
1.185996764702940687e-01 -1.439514973975212775e-01 1.775589048683956506e-01 1.609699228207844834e-01 -6.422663280266460717e-02 5.246576918217984442e-01 8.063001871982392044e-02 -1.567227672336981570e-01 -1.670837548816574980e-01 2.832396816322635402e-01 1.442861953430314870e+00 -2.040248395021757144e+00 7.981319292164945622e-01 1.328843153595078874e+00 -6.821873045258186607e-02 2.990192509891880235e-01 2.404563785863156333e+00 1.465339087977915788e+00 -3.256644633122395494e+00
1.189367600875402275e-01 -1.782258882219888152e-01 1.811212269488902682e-01 1.759521193917277238e-01 -1.124348867367843674e-01 6.236820183429347964e-01 7.858907978807849748e-02 -1.222187933425157969e+00 -5.798905426493767834e-01 -1.053123148300150191e-01 8.803906845135234249e-01 -2.415590954172068816e+00 1.057216840239831868e-01 1.265055956737104026e+00 -1.108590084291023903e+00 1.439494959702880550e-01 1.373095079345608482e+00 1.142746814378295284e+00 -2.077648017559428961e+00
1.270267320319018456e-01 -1.802984845721667950e-01 1.806356278640548485e-01 1.642622504900996816e-01 -6.156668565249279190e-02 5.087255318751440214e-01 8.008666614834458741e-02 -3.252980063703017066e-01 -4.851507131299817033e-01 1.059666704039011975e+00 4.939228272834501610e-01 -1.252545448914448301e+00 4.924391679104598296e-01 1.556415701319845191e+00 3.347489496023001720e-01 -7.118006436651942437e-01 3.949837137214693428e+00 1.657950193663353389e-01 -3.286580826540014488e+00
1.148750913174901023e-01 -1.744675155057461291e-01 1.764828605411769558e-01 1.555433616574352085e-01 -1.759384259974196008e-01 3.740216040060517777e-01 9.024138260391004196e-02 7.736735572836259678e-01 -4.495698304172925930e-01 1.885193609224189437e+00 1.281653389274540089e+00 -1.449066182374801670e+00 1.782506687367220621e+00 1.284134077728637635e+00 1.153925886377135335e+00 1.107779509705819621e-01 1.779414090674285021e+00 3.619088458169963829e+00 -4.771407243564715017e+00
1.200714398797233795e-01 -1.860615433159938936e-01 1.765783744611067185e-01 1.607649875896741687e-01 -1.303109528540283835e-01 4.364379453074307413e-01 8.974732418634102926e-02 -9.505546289071578059e-01 3.606553589886889455e-01 2.370530877970864481e-01 1.449395521105292239e+00 -1.999365602497922723e+00 8.730793253921653729e-02 2.682621315058765887e+00 -1.049106082318256750e+00 4.267038866585091128e-01 8.293550836687852978e-01 3.215705244248972861e+00 -3.274384434929718424e+00
1.127562963705515398e-01 -1.765405749210141040e-01 1.798709763669167350e-01 1.599434591771412562e-01 -1.373748152638153419e-01 6.174026688839040489e-01 7.654054061356981020e-02 -1.695320045458597047e+00 4.438075250618300771e-01 -7.511350617658845152e-01 1.485038300715344484e+00 -2.646185684231711743e+00 8.675793428650706574e-01 4.496667775222382701e-01 3.715197607477316311e-01 -1.375272757469361284e+00 3.105556871768291316e+00 3.756117351283663197e-01 -2.457761842860753720e+00
1.174932339058779029e-01 -2.041022524905516944e-01 1.767865181417949960e-01 1.472943787469965793e-01 -9.078695271376191478e-02 5.442036554629456901e-01 9.424726634413582715e-02 1.682740048997830584e-01 -3.763414827741993207e-01 9.329473066123910030e-01 1.732494939317539284e+00 -2.035559098768486841e+00 3.622590395661386964e-01 2.958274863110553099e+00 -7.203972798055948701e-01 -2.131082248265023793e-01 1.859957336358486479e+00 3.428316131583351023e+00 -3.959372175100099867e+00
1.106315642973574598e-01 -1.497894550006739212e-01 1.687508431111774398e-01 1.741429815542109294e-01 -1.514115521529633135e-01 5.027397680439755767e-01 8.155198643145014636e-02 7.121045245682422475e-01 2.474814123592308235e-01 5.388184883153925853e-01 2.196661384345470758e+00 -1.643328883430353216e+00 9.684517902127698363e-01 2.625706470135485304e+00 -9.913678753780530428e-02 5.862277781034670454e-01 3.081867724265919151e+00 1.513611189908560029e+00 -4.534014808076573644e+00
1.237769453085979798e-01 -1.609855850271985078e-01 1.790693172503440012e-01 1.705385810789559198e-01 -1.613765436938408016e-01 5.710760586881904466e-01 9.153889033963621968e-02 9.255542493145627603e-01 -1.484149710886445206e+00 1.333996633659911168e+00 1.349462928160348518e+00 -2.430901624050514798e+00 1.123884573644048146e+00 1.592163070043999262e+00 2.774516756384599603e-01 -8.227344965784535447e-01 2.308076850626511245e+00 1.962570566594136423e+00 -3.425961154338513559e+00
1.095801162031973808e-01 -1.769343967335696433e-01 1.752501383805637747e-01 1.886799735517755705e-01 -1.210711625627786114e-01 5.588256162032205765e-01 8.589667062798844732e-02 -1.226550380925863770e+00 -1.597464650570810107e-01 1.624334670595217744e-02 6.247690437589428214e-01 -1.592242314279979087e+00 -4.655051588379244265e-02 1.070493575552193377e+00 -3.800278012705282649e-01 -5.644266337520242871e-02 1.116824927527244604e+00 1.512492736886795974e+00 -2.406840463302002409e+00
1.168243680644508176e-01 -1.934414585814307475e-01 1.746683790454792162e-01 1.616425987783238760e-01 -1.444822712563259559e-01 5.462132351485324833e-01 8.624474699383986864e-02 6.704208203713424297e-01 1.648237687087785730e-01 8.714673798236338698e-01 1.130799118720863916e+00 -4.546480236883203574e-01 2.086579181562608909e-01 2.620020094680920231e+00 2.384725750613503337e-01 -1.333746775196793521e-01 2.446579397732272732e+00 2.192013122670140035e+00 -4.411384759843508085e+00
1.247279372087586602e-01 -1.931127920120634944e-01 1.819100926826124343e-01 1.550923048340013821e-01 -6.981157073822830128e-02 7.193549181766227818e-01 8.795933936069100234e-02 -7.735817334215093766e-01 -5.951552173026195547e-01 8.838797129439903699e-01 6.385580577721947648e-01 -1.298996452520788658e+00 -2.148590716547058577e-01 1.825691740499307159e+00 -5.650872728192801731e-02 -5.066236505065333517e-01 1.794270142190752537e+00 2.927115400236791842e+00 -3.016098427568573825e+00
1.295568943028544973e-01 -2.067347580376376892e-01 1.819058382346062375e-01 1.537291249998078424e-01 -1.193218866591951866e-01 5.228108056456930441e-01 8.447737447155480306e-02 -6.901682028627584842e-01 -1.023460088828286096e+00 5.682578560533348977e-01 5.027267442901859340e-01 -2.190607244069398440e+00 1.772810198065570830e-01 1.722652135739803470e+00 -1.468166024725309882e+00 8.541360389626717620e-03 9.246559976628931921e-01 3.218138087478605414e+00 -2.116636520889269679e+00
1.096521674084836306e-01 -1.593391379959984699e-01 1.746601176942277900e-01 1.647906176565167025e-01 -1.016951278530671132e-01 4.481782798853477523e-01 7.726453472319333438e-02 -7.495775443883605504e-01 3.017101631647651772e-01 2.132699212154314239e-01 1.085261919184377533e+00 -1.390204776472272474e+00 2.440134836751699510e-01 1.893115818280726614e+00 -6.541539846966788474e-01 2.470472939047176908e-01 1.985078710184272843e+00 2.440719135281299579e+00 -3.279754552415619084e+00
1.213453738212380006e-01 -1.858172398828069616e-01 1.769838037234006400e-01 1.546058010354808276e-01 -1.128930092959278264e-01 5.705113065533953254e-01 8.946166672077404680e-02 -1.112916090231067301e+00 -2.243797559870390756e-01 -1.948684560562696788e-02 3.939565743415851529e-01 -1.126223419522374147e+00 -1.257928004854382831e+00 2.409255781234937999e+00 -1.395720889025342970e+00 -4.591137139877519147e-01 1.321217019437320062e+00 1.706266063022772173e+00 -2.138181563400425755e+00
1.130957083668370500e-01 -1.730579654920294530e-01 1.720977283999639840e-01 1.702921138543086466e-01 -1.513944316922467559e-01 4.629207465515201569e-01 9.234483602932067048e-02 -8.593877156794800243e-01 -9.153314786971353811e-01 1.019816278020275746e+00 6.250801200747826414e-01 -2.342264735033876111e+00 5.745866213751602558e-01 1.785858237803212845e+00 -7.347588785861454141e-01 -6.648125843338288377e-01 2.021925194516550839e+00 1.237682962557551392e+00 -2.625507849067930888e+00
1.176762032971380711e-01 -1.915182472356519172e-01 1.821626921431707680e-01 1.687352003548647783e-01 -9.872339483410552674e-02 5.203840049039984983e-01 7.773277459359248520e-02 -7.476686477007179477e-01 -1.726377221105703796e-01 2.610809932110438325e-01 3.175338835529828430e-01 -1.080239134613207863e+00 -4.809077579340943487e-01 1.827127610558032522e+00 -5.070149607975658057e-01 -4.699179341220265371e-01 2.438190491740344079e+00 7.469079274629644161e-01 -2.661970278634453901e+00
1.187851664370372373e-01 -1.616374281292685677e-01 1.788652171009803005e-01 1.577066875816843794e-01 -7.314904665555888030e-02 6.452329465221060545e-01 8.315571347823005888e-02 3.322180768256792760e-01 -5.811377915284605677e-01 8.155036715651657886e-01 8.497727929505849431e-01 -1.073810047353515706e+00 1.198285432541723594e-02 1.958078291202252075e+00 5.576726520967465461e-01 -1.645485298216575298e+00 3.575320749684621546e+00 1.562854741926702928e+00 -3.504771060997438070e+00
1.272351358407101118e-01 -2.093320935727615573e-01 1.814159530661308140e-01 1.596817793771853067e-01 -3.422231319358537416e-02 6.209874943511222156e-01 9.040353487990840375e-02 9.919728210353717657e-02 -4.366607613468360682e-01 1.496776332519918817e+00 4.842710514152157586e-01 -7.526450033440914567e-01 -7.976564912774453120e-02 2.311255839828802117e+00 6.248053996995199810e-01 -1.166280988643324967e+00 2.551708748347339295e+00 3.215463614548584204e+00 -3.807107179706417099e+00
1.186820524146960376e-01 -1.527911441449168461e-01 1.793564498458564416e-01 1.501448791761876844e-01 -1.598187241025689209e-01 6.105304627147476459e-01 8.133034470635422397e-02 1.860877757899359608e-02 -1.660696420067973023e-01 5.869354089863101365e-01 9.886043787291987073e-01 -1.195544290569579893e+00 8.719167613301159747e-03 2.359878055417845566e+00 -2.327537400272738921e-01 -5.594093318838169182e-01 3.350274290703259439e+00 1.213909753497228294e+00 -3.457669701876738166e+00
1.206556927760195908e-01 -2.008766609177996543e-01 1.796335646053694446e-01 1.652553916421130031e-01 -4.307047818994602650e-02 5.189719107368899742e-01 7.830072296681309107e-02 -2.211264977777407381e-01 5.522225378425851261e-01 4.238379686034381422e-01 1.149213566855587842e+00 -5.440935548812015909e-01 -3.157589293741658310e-01 3.072091473174648257e+00 -8.381813775306392600e-01 5.436808403296442549e-01 1.930326329526099727e+00 2.814752459833009368e+00 -3.873021495818346871e+00
1.157274197575254016e-01 -1.934922302078391221e-01 1.726716917713967125e-01 1.656554574185078454e-01 -1.841572091308991688e-01 5.569529001872228768e-01 8.243524989954457982e-02 4.016002524725594824e-01 -5.222447451552714170e-02 4.187937563454910972e-01 1.533598580350172824e+00 -1.862114654230228261e+00 7.505002478444993130e-01 1.577527808182923152e+00 6.142444157737809718e-01 -7.945600335648981272e-01 2.771719911219745924e+00 2.393650465513914583e+00 -3.707243858970105332e+00
1.200962948772207883e-01 -1.888026277869788716e-01 1.787540128421876984e-01 1.658376935838450361e-01 -9.588794914888865151e-02 5.489082405092187145e-01 8.310906992332084409e-02 -1.016969322091375361e+00 -5.262445625380198777e-01 2.009891414062874304e-01 3.928645549069127441e-01 -1.569678684219573128e+00 -5.973831625054311090e-01 1.981052320145933798e+00 -4.435855984032786026e-01 -9.427607873946772798e-01 1.452772295388125912e+00 2.120465860337987785e+00 -2.216535502102577215e+00
1.226010777148602016e-01 -1.815530213691607941e-01 1.825251922949616967e-01 1.468419990820929444e-01 -2.590955247613502266e-01 5.032817566642915352e-01 8.700858830761870610e-02 -6.909770896837965637e-01 3.024887359337347092e-01 -8.231059014496278081e-02 1.599049647182422262e+00 -2.057196559928311519e+00 6.191206608716850468e-01 1.630827885008048206e+00 -1.266927433752087495e-01 -5.297479780020255546e-01 2.707546927815780435e+00 7.896142668156382882e-01 -3.197409417220915540e+00
1.166141216783064261e-01 -1.903404725040282464e-01 1.739127293103033267e-01 1.702731747304332410e-01 -1.746083604303922954e-01 4.644901804044039295e-01 7.835265289004163247e-02 -8.853967299893383824e-02 -1.442179465317619425e+00 1.186752548942506813e+00 -5.006635277089195313e-01 -7.379191133213787168e-01 -2.648436232500701593e-01 1.101508150386826479e+00 9.601885102206431100e-02 -1.271766857865272549e+00 3.255277654292260792e+00 3.585680437362448458e-01 -2.416835282430747966e+00
1.175779914383461022e-01 -1.450738373053475638e-01 1.715292844015345042e-01 1.852837513970896355e-01 -6.647722052182603036e-02 5.025278515647628730e-01 8.765147049381960542e-02 -4.453355985745366397e-01 7.906719648638294018e-02 2.989521118338238637e-01 1.322952806089150002e+00 -1.768286677758021952e+00 8.125446866329362194e-01 1.375764383770202492e+00 1.247166999771609497e-01 -4.214488806967287005e-01 2.256382683368574504e+00 2.269744443392342603e+00 -3.377290039406708022e+00
1.265879195656294254e-01 -1.850176233402072157e-01 1.807744557582097178e-01 1.469948876473924360e-01 -1.973848874076417070e-01 6.105296260797001828e-01 8.269989554784590302e-02 1.137727553170986283e+00 -8.463330523025422991e-01 1.831875556682907025e+00 1.067636996912294300e+00 -1.185781018175043222e+00 1.287605277516825630e+00 1.976464107155950778e+00 3.161450209851750515e-01 6.691181233813541240e-01 2.292145540718903973e+00 2.767024121894627875e+00 -4.515431780864123112e+00
1.203341957864499101e-01 -1.808018279988554688e-01 1.765998125849718436e-01 1.657434548799908702e-01 -1.472658775648848506e-01 6.142748766523702386e-01 9.518612830751271847e-02 5.427020977599124052e-01 -7.218626249084127977e-01 1.269138098986166696e+00 1.654425159331106343e+00 -1.709417701103701948e+00 1.021457942996944368e+00 2.022281608602675362e+00 -6.410845894245920107e-02 1.257952798252830462e-01 1.825860590043399512e+00 2.955641811006839426e+00 -4.246553140485005429e+00
1.097012011816955457e-01 -1.564728167898349898e-01 1.759565378116232370e-01 1.626908703068362660e-01 -1.415735000582614145e-01 5.217894279343906483e-01 9.289624918600467018e-02 -1.002953854864904848e+00 3.868560915181884496e-01 3.296840093554278539e-01 1.630187221665656772e+00 -2.339275717425666201e+00 9.373106721136110764e-01 2.005223417147544041e+00 -7.779224562501925178e-01 1.618058958690156146e-01 2.079978782990810515e+00 1.698330402706012876e+00 -3.489029746990935266e+00
1.263287205563973503e-01 -2.019956187982959728e-01 1.828858356570869925e-01 1.489227837471983618e-01 -1.961659198897697243e-01 3.926969899472014802e-01 9.137587317748105398e-02 7.243810902974932020e-01 -2.163405033441512249e+00 8.978327809731929676e-01 8.076063149213030812e-01 -2.578098831243802458e+00 1.702862030195895215e-02 1.705880836454842786e+00 -6.721066705845792910e-01 -1.014277725962019261e+00 1.585050208459536591e+00 1.580947791007409009e+00 -2.027110431186629924e+00
1.321726151253920789e-01 -1.919703957713580489e-01 1.862583179626718655e-01 1.549983139516177832e-01 -3.858597163801613661e-02 5.769970638672541341e-01 8.388606672840596967e-02 1.849320104483878069e-01 -1.693099719678198056e+00 1.241198450765680583e+00 6.090581288021468254e-02 -1.424365360882323017e+00 -1.590985533209208214e-01 1.924178906699124170e+00 -8.648665112482047945e-01 -2.950445776556858135e-01 1.941041329309353358e+00 1.510764747000007624e+00 -2.389867138290382886e+00
1.132057383402091943e-01 -1.804318848842863532e-01 1.751351576791609077e-01 1.741501387462282002e-01 -2.643760428625833159e-01 4.909289633248348217e-01 9.144423947182332701e-02 -1.378090978029664626e+00 -7.202627053778556387e-01 5.363974694311739455e-01 4.138630693906444336e-01 -2.179878883401198841e+00 -4.120417823077815456e-03 1.228412775708674687e+00 -2.341461047236839121e-01 -1.058329486280441323e+00 8.541056647004179325e-01 2.561793291222922875e+00 -2.089804618645863865e+00
1.155778149547048439e-01 -1.649907185467894277e-01 1.696481154368809086e-01 1.792299811992423830e-01 -2.543862209893021920e-02 4.909026425719718034e-01 8.269837919676076288e-02 9.385392303434674233e-01 -1.487338280893475417e+00 1.315900475440219708e+00 1.467857810300579047e-01 -9.286133858007117325e-01 -2.629785805604383242e-01 1.861091030494181453e+00 -4.410794200600722803e-01 5.143659859990989958e-02 1.874254776162165292e+00 2.270726538624552759e+00 -3.049597608143825411e+00
1.163032336462869742e-01 -1.845240841418176458e-01 1.758889048955410983e-01 1.586437136660386882e-01 -1.631617078395737330e-01 5.759579010486337580e-01 8.081767020788921396e-02 5.838090467753476176e-01 -1.239237856334249877e+00 1.179275734074760607e+00 4.602701001182731844e-01 -1.423936049416509864e+00 7.667198994447064209e-01 1.347880498254050430e+00 1.595630543806647594e-01 -8.294698775460087603e-01 2.319095425675612887e+00 2.474295905025327258e+00 -3.176827512509560414e+00
1.115391755463553680e-01 -1.873437951527675560e-01 1.727557386884854829e-01 1.665188687022858272e-01 -1.853282083271571290e-01 5.777547340938098408e-01 8.211948307304407779e-02 5.009172158072416892e-01 2.051042494755233037e-01 1.478366103091980577e+00 1.043404233022622307e+00 -1.676529956904238006e-01 1.555288852019085510e-01 2.758916905013750309e+00 8.936711342217957821e-01 -5.163402072835570067e-01 2.695380670272079726e+00 4.008547085061994864e+00 -4.859232938493511789e+00
1.192640449427226079e-01 -1.728107260635486364e-01 1.748832780657617603e-01 1.645503214870488451e-01 -7.996554368471731067e-02 6.128242408773432182e-01 7.965577069600669746e-02 1.019084921929476195e+00 -2.427752844646429153e-01 1.297354464805323460e+00 1.776470432689501777e+00 -1.347906110970059856e+00 1.185337413890356295e+00 2.250376438945076885e+00 3.732618288269859974e-01 2.444466900973596424e-01 4.218239863380896182e+00 1.657241245532583562e-01 -4.691404900298818959e+00
1.123988118338511422e-01 -1.667605824793264579e-01 1.722710121348885459e-01 1.819741122500577735e-01 -1.270723710905526938e-01 5.507066581252808568e-01 8.977396568757553541e-02 -5.762553917392594371e-01 -9.786500898087124867e-01 1.114852192019313293e+00 1.360595806403726016e-01 -1.779123710055781071e+00 1.049044725440969827e+00 2.385156670835089088e-01 5.390901469243836175e-01 -3.692900129405094489e-01 8.263109379783504238e-01 2.597533217222698809e+00 -2.659399858730342903e+00
1.260878901206951008e-01 -1.933708954221621257e-01 1.834508754980022638e-01 1.418251500113850705e-01 -1.008104655298197594e-01 5.227764708004061234e-01 8.931960163924733409e-02 5.273397209592909363e-01 -1.164990422872525411e+00 1.314158749194694664e+00 1.022827125173449758e+00 -1.448540822562104147e+00 4.279833986280845437e-02 2.215110823464893741e+00 -1.064751996479698093e-01 -1.396482533899128242e-01 1.473709980396158414e+00 4.191171526172990269e+00 -3.470526452445992227e+00
1.260885879364951334e-01 -2.054959943189584304e-01 1.806620939805411996e-01 1.473530971606402673e-01 -5.664903230056617112e-02 4.401508103709765862e-01 8.084274346674547029e-02 9.283206028349519912e-01 -4.086636903363292106e-01 7.983855639424568551e-01 1.475448304204044270e+00 -1.250198861865408517e+00 2.657926133469281638e-01 2.526117075296565595e+00 -4.082351770462810947e-02 1.799487727468509490e-01 2.725293664437343111e+00 1.681266549796194276e+00 -3.944927312066894842e+00
1.149618840525336583e-01 -1.478003183128059339e-01 1.736112755076827385e-01 1.811992370735652225e-01 -1.257520551886732729e-01 5.797844092289601292e-01 9.422206578941261235e-02 -2.105812698253712867e-01 -4.784550995674763385e-03 1.016129248822165820e+00 9.779274160048974096e-01 -1.335883569461955300e+00 7.633361748970957095e-01 2.028431403063105876e+00 8.711370155327813336e-02 -2.657655052786616068e-01 1.827572968047226354e+00 3.076426568542750317e+00 -3.909008703936057039e+00
1.083112685399622022e-01 -1.539742894733177048e-01 1.706368791197608870e-01 1.623850604899155226e-01 -2.160715500370117281e-01 5.437655490890227483e-01 8.533683634942004770e-02 5.382410149365064456e-01 -1.955103501369825914e+00 1.160472796513194460e+00 1.330024399537323987e-01 -1.724973367775842981e+00 3.591359385578485330e-01 1.079843220131012416e+00 -3.542814567902325962e-01 -8.133237843200191719e-01 1.788890586305306840e+00 1.850866675243465487e+00 -2.387134844843134651e+00
1.196963199467962202e-01 -1.835629212634345975e-01 1.745925446741302955e-01 1.620751372497827303e-01 -1.234384418876374179e-01 5.141868548902865932e-01 8.171539603043206923e-02 1.718563864335851399e+00 -5.467637047109761284e-01 1.655479181861507776e+00 1.390548079733741282e+00 -5.600736159978350059e-01 1.325111505539795509e+00 1.864474082204069738e+00 6.459158311652419826e-01 4.557739252703836286e-01 2.741163442934611005e+00 3.802033093355223770e+00 -4.946968292005123224e+00
1.128633172283123876e-01 -1.776562907317379425e-01 1.749321597946383866e-01 1.824393395047919642e-01 -2.052598846561488610e-01 4.863049718908354357e-01 8.640126733371496226e-02 -3.910065792314458832e-01 -9.530862952848959679e-01 6.323654491989696425e-01 5.807402663439722446e-01 -1.777186572235778694e+00 -5.677481459430362420e-01 2.419753033391157437e+00 -1.683776293649502875e+00 6.484278855744456393e-01 1.039737306363470282e+00 2.020518323452601628e+00 -2.468135493034170569e+00
1.145797071599417571e-01 -1.736004072046390956e-01 1.774368756953834392e-01 1.682216768513553617e-01 -1.245116312930069080e-01 6.091610298798117995e-01 8.318469621105301082e-02 6.355449757432403146e-01 -1.272571070815171623e-01 1.107445872138027809e+00 1.144468459317301345e+00 -7.382776807300732713e-01 1.183895611474028442e-03 3.111153397212744309e+00 -1.855548045114794320e-01 -4.480519260347959332e-01 2.878084190408552345e+00 3.705099195370097576e+00 -4.288151208180661200e+00
